,Unnamed: 0,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
1484,164,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.150806546211243,76.85164165496826
1485,165,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.2051433324813845,79.4312973022461
1486,166,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.129846215248108,77.91228556632996
1487,167,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.176935076713562,76.68752312660217
1488,168,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1295000314712524,73.39262437820435
1489,169,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1342793703079224,75.9191620349884
1490,170,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.114526391029358,75.87401938438416
1491,171,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1793755292892456,76.55468845367432
1492,172,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.246634602546692,77.17420220375061
1493,173,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1627347469329834,76.98175311088562
1494,174,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1504240036010742,77.56498694419861
1495,175,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1699063777923584,76.10998558998108
1496,176,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.080369234085083,72.30435514450073
1497,177,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.121760368347168,71.99776458740234
1498,178,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.0793519020080566,71.9949300289154
1499,179,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1665362119674685,71.89587998390198
1500,180,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1725274324417114,75.50034856796265
1501,181,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.159508228302002,75.83470463752747
1502,182,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1827082633972168,75.8518636226654
1503,183,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1251662969589231,76.12670755386353
1504,184,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1545859575271606,72.01923131942749
1505,185,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.15778386592865,71.76394152641296
1506,186,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1590266227722168,72.00348687171936
1507,187,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.169216513633728,72.03107333183289
1508,188,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.168825387954712,76.20539236068726
1509,189,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.194948673248291,76.14297437667847
1510,190,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1489003896713257,75.80165386199951
1511,191,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.279924988746643,75.64781975746155
1512,192,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1442853212356567,72.02486300468445
1513,193,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1446881294250488,72.25747013092041
1514,194,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1212712526321411,75.10388135910034
1515,195,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.11673903465271,74.70063662528992
1516,196,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.14665687084198,76.56638836860657
1517,197,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1388847827911377,75.92190361022949
1518,198,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1377761363983154,75.96892762184143
1519,199,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.138898491859436,75.99082374572754
1520,200,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.0902247428894043,72.49104046821594
1521,201,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1779056787490845,73.06897211074829
1522,202,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.134965181350708,73.16849327087402
1523,203,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.2280027866363523,72.03746843338013
1524,204,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1954896450042725,75.9008629322052
1525,205,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1453269720077517,76.10141038894653
1526,206,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1660536527633667,76.00331902503967
1527,207,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.2003241777420044,76.30124425888062
1528,208,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1500144004821775,72.47280383110046
1529,209,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1984503269195557,72.77663397789001
1530,210,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.078884482383728,72.14394640922546
1531,211,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.2362545728683472,72.29098987579346
1532,212,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.142985224723816,75.8811342716217
1533,213,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.2093205451965332,76.13235187530518
1534,214,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.2022945880889893,75.9054946899414
1535,215,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.254276990890503,75.94551706314087
1536,216,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1351439952850342,72.23297262191772
1537,217,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.0843740701675415,72.20261359214783
1538,218,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.2156634330749512,72.07034397125244
1539,219,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.241546630859375,72.92019772529602
1540,220,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.2071300745010376,76.61561584472656
1541,221,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.178253412246704,77.37845611572266
1542,222,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.181838870048523,77.68271684646606
1543,223,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.2213553190231323,77.89879298210144
1544,224,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.224481225013733,72.90312910079956
1545,225,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1505210399627686,72.23044085502625
1546,226,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1156734228134155,74.64615178108215
1547,227,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.186604380607605,74.18819904327393
1548,228,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1987287998199463,76.77391815185547
1549,229,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1338356733322144,76.46452641487122
1550,230,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1072766780853271,76.43417477607727
1551,231,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1163631677627563,76.50256729125977
1552,232,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1357636451721191,72.8849413394928
1553,233,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.2367172241210938,72.51002597808838
1554,234,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.169135332107544,72.94313526153564
1555,235,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.2052106857299805,72.68105483055115
1556,236,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1756186485290527,76.48375821113586
1557,237,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1794307231903076,76.74085235595703
1558,238,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.209522724151611,76.87914752960205
1559,239,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.225535869598389,76.45349407196045
