dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.2529568672180176
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.2009683847427368
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.144584059715271
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.1998121738433838
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.088886260986328
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.4652003049850464
fivenodes,STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.1608904600143433
fivenodes,STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.2211540937423706
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.1670753955841064
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.238767147064209
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.1901510953903198
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.2095422744750977
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.2159929275512695
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.436843991279602
fivenodes,STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.3377861976623535
fivenodes,STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.212713599205017
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.0988067388534546
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.170272946357727
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.1754523515701294
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.2396903038024902
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.0815938711166382
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.189050793647766
fivenodes,STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.2324626445770264
fivenodes,STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.2870872020721436
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.314699649810791
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.229376196861267
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.2826621532440186
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.1068686246871948
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.1495356559753418
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.151970624923706
fivenodes,STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.2522711753845217
fivenodes,STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.428490161895752
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.0783261060714722
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.163188934326172
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.1805260181427002
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.1704562902450562
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.1663814783096311
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.157806634902954
fivenodes,STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.0910650491714478
fivenodes,STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.2748773097991943
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.24433696269989
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.213769555091858
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.2680134773254397
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.1679619550704956
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.1752445697784424
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.1032439470291138
fivenodes,STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.2262756824493408
fivenodes,STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.243962049484253
fivenodes,STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.1622835397720337
fivenodes,STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.2599717378616333
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,12.0,linear,150.0,1.1252516508102417
fivenodes,IT-STGCN,GConvGRU,0.7,rand,2,16.0,linear,150.0,1.2367087602615356
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,12.0,linear,150.0,1.19866943359375
fivenodes,IT-STGCN,GConvGRU,0.75,rand,2,16.0,linear,150.0,1.1121379137039185
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.179569125175476
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.481667160987854
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2227176427841189
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3279681205749512
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.192980170249939
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.178186535835266
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2670708894729614
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3717907667160034
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1032650470733645
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2088537216186523
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2399582862854004
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.4632893800735474
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2382091283798218
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1830320358276367
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1973419189453125
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.136009693145752
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2059431076049805
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.194657802581787
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1261682510375977
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.365182638168335
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.412560224533081
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.188331127166748
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1331292390823364
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2934155464172363
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.360673189163208
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.0773749351501465
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3201165199279783
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2787054777145386
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1934019327163696
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.20496928691864
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2131056785583496
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.243840217590332
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.189014911651611
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.320929765701294
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2140631675720217
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.172888159751892
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.3207030296325684
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2267823219299316
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2020326852798462
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3354122638702393
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1014559268951416
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.3231821060180664
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1791807413101196
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1665767431259155
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2954140901565552
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1440380811691284
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.4181326627731323
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.189992070198059
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1664190292358398
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.3323074579238892
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1709173917770386
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.996974349021912
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1394095420837402
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1923521757125854
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1816775798797607
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2379783391952517
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.0770715475082395
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.0854133367538452
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.258995532989502
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.6746203899383545
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2055697441101074
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.3585944175720217
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3831268548965454
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.329580783843994
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2151885032653809
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.210972547531128
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2951092720031738
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.160480260848999
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.314570665359497
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2081305980682373
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3255648612976074
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.254473090171814
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2812899351119995
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.210511326789856
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2492669820785522
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2910040616989136
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1198726892471311
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1563080549240112
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2267906665802002
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1285799741744995
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1888790130615234
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1717723608016968
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2562028169631958
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.377374291419983
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2462961673736572
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2629154920578003
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1582705974578855
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1582818031311035
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1442338228225708
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.351587176322937
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1509194374084473
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2308939695358276
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.0676578283309937
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.4293535947799685
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1423864364624023
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1820827722549438
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2868173122406006
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2788856029510498
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.4631375074386597
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2069048881530762
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1316149234771729
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2462011575698853
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2016531229019165
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,2.736532926559448
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.0633600950241089
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.235592246055603
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.8956660032272337
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3438575267791748
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.3066288232803345
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1671627759933472
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2923922538757324
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.183842658996582
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.34881854057312
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2207865715026855
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,2.3488762378692627
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1678036451339722
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1982271671295166
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2634471654891968
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2504271268844604
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2402443885803225
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.379745364189148
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.5030735731124878
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2030611038208008
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3267332315444946
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.257518649101257
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.3506722450256348
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2053853273391724
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.280342698097229
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1187077760696411
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1957967281341553
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.096580982208252
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3089381456375122
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.078328251838684
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1886041164398191
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.163853406906128
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2971326112747192
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.30694842338562
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2003016471862793
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2598870992660522
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3703126907348633
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2958686351776123
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1593234539031982
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.213495135307312
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1710810661315918
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.5559664964675903
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.246313214302063
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2952587604522705
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.6588733196258545
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2011200189590454
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2777297496795654
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2145735025405884
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2216721773147583
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1594085693359375
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.288124442100525
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1200132369995115
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.277939796447754
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.311102271080017
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.202924728393555
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.086232304573059
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1470378637313845
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2519303560256958
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2782468795776367
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3628255128860474
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3221946954727173
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.174932837486267
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.293254256248474
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3849202394485474
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1327171325683594
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1882753372192385
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1597166061401367
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.155989646911621
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.086104393005371
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.220801830291748
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.192305564880371
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3256537914276123
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.165621280670166
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2264066934585571
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1836779117584229
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.111382246017456
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2984596490859983
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.313671588897705
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.337208271026611
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1987671852111816
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2732946872711182
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.3376939296722412
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.4918850660324097
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2836580276489258
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2963160276412964
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2470978498458862
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.4535046815872192
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.1404062509536743
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2232985496520996
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2186049222946167
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1998443603515625
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.137385368347168
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.2667090892791748
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1801543235778809
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.199349880218506
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.248456358909607
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.7190675735473633
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1456704139709473
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.352290391921997
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.3143330812454224
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.3843586444854736
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.321184515953064
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.202985167503357
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.0581763982772827
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1432510614395142
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2289408445358276
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.534252643585205
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2399545907974243
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1530133485794067
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1550493240356443
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.3593716621398926
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.295673966407776
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.1486090421676636
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.3107595443725586
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.398720145225525
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.4525905847549438
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,2.1685869693756104
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1821626424789429
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.134913444519043
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2085663080215454
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.205726981163025
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.218778133392334
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.7781600952148438
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.0854734182357788
fivenodes,STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.5135133266448977
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.1904689073562622
fivenodes,IT-STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.1519818305969238
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2855972051620483
fivenodes,IT-STGCN,GConvGRU,0.85,rand,2,16.0,linear,150.0,1.287367820739746
fivenodes,STGCN,GConvGRU,0.8,rand,2,12.0,linear,150.0,1.2181551456451416
fivenodes,STGCN,GConvGRU,0.8,rand,2,16.0,linear,150.0,1.2386378049850464
fivenodes,STGCN,GConvGRU,0.85,rand,2,12.0,linear,150.0,1.2245745658874512
